,duration,has_event,turns_since_shuffle
7841,6,1,4
7842,26,0,12
7843,26,0,17
7844,1,1,10
7845,18,1,24
7846,26,0,0
7847,26,0,42
7848,26,0,6
7849,26,0,34
7850,26,0,11
7851,26,0,11
7852,6,1,31
7853,7,1,4
7854,2,1,12
7855,26,0,9
7856,17,1,24
7857,15,1,10
7858,26,0,11
7859,19,1,24
7860,23,1,21
7861,14,1,2
7862,0,1,29
7863,15,1,29
7864,26,0,6
7865,26,0,27
7866,7,1,22
7867,4,1,21
7868,1,1,28
7869,1,1,18
7870,26,0,19
7871,9,1,3705
7872,25,1,30
7873,12,1,21
7874,8,1,13
7875,25,1,5
7876,19,1,0
7877,26,0,14
7878,3,1,22
7879,26,0,11
7880,14,1,30
7881,25,1,2
7882,16,1,17
7883,12,1,3
7884,26,0,15
7885,26,0,18
7886,18,1,25
7887,0,1,40
7888,26,0,1
7889,16,1,8
7890,25,1,20
7891,0,1,18
7892,11,1,21
7893,2,1,18
7894,26,0,8
7895,22,1,8
7896,8,1,5
7897,20,1,38
7898,26,0,17
7899,14,1,5
7900,23,1,4561
7901,17,1,34
7902,22,1,42
7903,9,1,15
7904,15,1,2
7905,26,0,1
7906,22,1,37
7907,11,1,40
7908,9,1,8394
7909,1,1,17
7910,14,1,9703
7911,5,1,35
7912,14,1,6
7913,26,0,4
7914,22,1,27
7915,8,1,0
7916,2,1,13
7917,1,1,1
7918,19,1,15
7919,2,1,4478
7920,26,0,10
7921,2,1,21
7922,26,0,18
7923,26,0,45
7924,1,1,21
7925,26,0,4
7926,0,1,44
7927,26,0,4
7928,18,1,45
7929,26,0,10
7930,13,1,1
7931,13,1,31
7932,12,1,13
7933,26,0,27
7934,9,1,1902
7935,26,0,20
7936,5,1,3
7937,26,0,30
7938,20,1,19
7939,21,1,32
7940,17,1,25
7941,6,1,27
7942,26,0,8
7943,20,1,26
7944,26,0,32
7945,14,1,18
7946,26,0,18
7947,15,1,4
7948,26,0,30
7949,26,0,12
7950,26,0,9
7951,2,1,1842
7952,26,0,7
7953,26,0,6171
7954,23,1,15
7955,12,1,19
7956,10,1,11
7957,25,1,35
7958,22,1,14
7959,16,1,35
7960,0,1,22
7961,0,1,38
7962,23,1,31
7963,21,1,8
7964,6,1,17
7965,16,1,40
7966,24,1,37
7967,21,1,5
7968,17,1,49
7969,1,1,25
7970,6,1,1
7971,15,1,25
7972,14,1,4
7973,26,0,21
7974,26,0,27
7975,24,1,7
7976,23,1,32
7977,15,1,16
7978,26,0,18
7979,13,1,10
7980,13,1,5
7981,14,1,7
7982,26,0,30
7983,26,0,35
7984,21,1,14
7985,16,1,11
7986,10,1,13
7987,13,1,30
7988,10,1,17
7989,4,1,14
7990,26,0,24
7991,1,1,18
7992,1,1,9
7993,10,1,20
7994,16,1,2
7995,21,1,2
7996,12,1,22
7997,16,1,29
7998,15,1,4057
7999,24,1,3
8000,21,1,38
8001,12,1,9
8002,16,1,5
8003,22,1,36
8004,20,1,23
8005,1,1,44
8006,0,1,2
8007,3,1,42
8008,20,1,9
8009,24,1,23
8010,22,1,31
8011,10,1,2
8012,22,1,21
8013,20,1,34
8014,11,1,14
8015,3,1,16
8016,16,1,32
8017,1,1,22
8018,26,0,15
8019,24,1,3
8020,20,1,18
8021,3,1,4
8022,6,1,31
8023,26,0,10
8024,18,1,5
8025,23,1,4
8026,18,1,39
8027,13,1,14
8028,26,0,1
8029,20,1,15
8030,6,1,31
8031,1,1,32
8032,25,1,36
8033,4,1,16
8034,8,1,4
8035,13,1,18
8036,4,1,13
8037,26,0,22
8038,24,1,11
8039,3,1,13
8040,22,1,34
8041,1,1,28
8042,17,1,15
8043,3,1,9
8044,6,1,16
8045,26,0,48
8046,23,1,28
8047,26,0,15
8048,9,1,44
8049,3,1,8
8050,13,1,3390
8051,16,1,5658
8052,17,1,0
8053,10,1,8
8054,14,1,5
8055,26,0,14
8056,3,1,10
8057,26,0,26
8058,26,0,1
8059,2,1,3
8060,14,1,14
8061,26,0,9
8062,14,1,48
8063,3,1,37
8064,4,1,39
8065,2,1,19
8066,16,1,0
8067,24,1,4
8068,15,1,4
8069,13,1,31
8070,26,0,3
8071,1,1,6
8072,4,1,20
8073,7,1,36
8074,9,1,20
8075,4,1,8
8076,10,1,6
8077,13,1,14
8078,26,0,12
8079,17,1,13
8080,26,0,36
8081,26,0,25
8082,5,1,25
8083,20,1,20
8084,26,0,0
8085,15,1,17
8086,5,1,3
8087,9,1,15
8088,19,1,3
8089,2,1,39
8090,26,0,27
8091,15,1,34
8092,26,0,6
8093,26,0,11
8094,26,0,3
8095,0,1,3714
8096,25,1,1
8097,5,1,12
8098,9,1,7
8099,15,1,6
8100,26,0,8
8101,15,1,42
8102,2,1,27
8103,7,1,6511
8104,23,1,11
8105,5,1,28
8106,14,1,5
8107,19,1,24
8108,20,1,8
8109,26,0,0
8110,26,0,44
8111,10,1,17
8112,10,1,13
8113,26,0,7
8114,12,1,31
8115,3,1,8
8116,9,1,27
8117,14,1,26
8118,26,0,28
8119,1,1,0
8120,8,1,15
8121,24,1,32
8122,26,0,31
8123,2,1,22
8124,10,1,8
8125,25,1,1
8126,10,1,18
8127,3,1,30
8128,0,1,45
8129,26,0,41
8130,26,0,19
8131,26,0,9
8132,26,0,13
8133,26,0,11
8134,2,1,12
8135,10,1,20
8136,1,1,32
8137,22,1,5
8138,26,0,7
8139,9,1,13
8140,26,0,6
8141,10,1,20
8142,6,1,5
8143,14,1,16
8144,11,1,16
8145,7,1,20
8146,14,1,3987
8147,26,0,23
8148,26,0,20
8149,26,0,14
8150,0,1,20
8151,2,1,20
8152,5,1,19
8153,26,0,7
8154,1,1,22
8155,26,0,42
8156,20,1,32
8157,20,1,36
8158,25,1,8
8159,26,0,4
8160,26,0,1
8161,11,1,28
8162,26,0,0
8163,4,1,21
8164,9,1,5
8165,18,1,12
8166,26,0,3
8167,26,0,25
8168,20,1,8
8169,17,1,8
8170,0,1,35
8171,12,1,1
8172,26,0,14
8173,10,1,26
8174,26,0,17
8175,26,0,2
8176,10,1,9
8177,24,1,5
8178,9,1,9
8179,3,1,37
8180,26,0,32
8181,18,1,10
8182,15,1,21
8183,0,1,20
8184,12,1,1
8185,18,1,0
8186,26,0,6
8187,10,1,36
8188,2,1,16
8189,9,1,7
8190,8,1,8
8191,26,0,1
8192,20,1,23
8193,9,1,29
8194,11,1,9
8195,17,1,21
8196,10,1,10
8197,1,1,18
8198,26,0,5
8199,8,1,13
8200,23,1,30
8201,3,1,26
8202,10,1,8
8203,7,1,17
8204,21,1,14
8205,26,0,23
8206,10,1,2
8207,7,1,28
8208,24,1,30
8209,2,1,1
8210,9,1,1
8211,26,0,4
8212,3,1,22
8213,18,1,30
8214,11,1,36
8215,10,1,25
8216,2,1,19
8217,26,0,4
8218,11,1,32
8219,6,1,17
8220,26,0,28
8221,11,1,34
8222,4,1,7
8223,26,0,14
8224,3,1,5
8225,26,0,12
8226,16,1,33
8227,4,1,6
8228,26,0,8
8229,26,0,8
8230,26,0,13
8231,4,1,37
8232,11,1,23
8233,18,1,11
8234,26,0,0
8235,3,1,17
8236,6,1,26
8237,4,1,4
8238,21,1,16
8239,2,1,8
8240,14,1,12
8241,26,0,8
8242,26,0,23
8243,26,0,18
8244,16,1,0
8245,7,1,16
8246,26,0,35
8247,20,1,22
8248,8,1,30
8249,26,0,26
8250,18,1,9
8251,2,1,10
8252,6,1,16
8253,26,0,16
8254,15,1,3
8255,20,1,27
8256,12,1,42
8257,26,0,39
8258,11,1,1
8259,8,1,29
8260,19,1,2
8261,7,1,39
8262,8,1,13
8263,1,1,25
8264,26,0,34
8265,8,1,4
8266,9,1,2
8267,8,1,35
8268,21,1,10
8269,6,1,9
8270,4,1,2145
8271,11,1,7
8272,4,1,19
8273,15,1,23
8274,8,1,0
8275,0,1,32
8276,8,1,6
8277,21,1,5
8278,20,1,48
8279,7,1,20
8280,5,1,9
8281,0,1,40
8282,1,1,25
8283,3,1,9
8284,13,1,35
8285,19,1,5
8286,2,1,17
8287,0,1,20
8288,24,1,30
8289,5,1,5
8290,5,1,13
8291,26,0,16
8292,5,1,20
8293,14,1,27
8294,2,1,10
8295,24,1,16
8296,21,1,0
8297,6,1,23
8298,12,1,14
8299,12,1,6
8300,19,1,15
8301,25,1,37
8302,11,1,48
8303,21,1,23
8304,6,1,16
8305,24,1,29
8306,26,0,15
8307,26,0,0
8308,21,1,1
8309,12,1,11
8310,26,0,11
8311,2,1,10
8312,18,1,14
8313,26,0,15
8314,12,1,1
8315,11,1,20
8316,26,0,37
8317,6,1,6
8318,1,1,2
8319,1,1,15
8320,24,1,11
8321,22,1,0
8322,19,1,32
8323,26,0,7
8324,4,1,28
8325,15,1,4
8326,26,0,8
8327,7,1,20
8328,12,1,13
8329,11,1,17
8330,20,1,24
8331,7,1,3
8332,8,1,19
8333,8,1,18
8334,26,0,14
8335,12,1,0
8336,26,0,8
8337,26,0,4
8338,4,1,34
8339,16,1,24
8340,12,1,31
8341,5,1,19
8342,26,0,7
8343,26,0,42
8344,4,1,2
8345,0,1,5
8346,12,1,0
8347,1,1,49
8348,26,0,5
8349,8,1,6025
8350,26,0,9765
8351,26,0,24
8352,9,1,9
8353,14,1,25
8354,20,1,3926
8355,20,1,31
8356,26,0,728
8357,19,1,10
8358,16,1,41
8359,25,1,0
8360,26,0,22
8361,20,1,14
8362,17,1,19
8363,22,1,25
8364,19,1,45
8365,15,1,11
8366,15,1,0
8367,14,1,15
8368,0,1,4
8369,17,1,22
8370,0,1,30
8371,22,1,6
8372,8,1,12
8373,26,0,8
8374,12,1,38
8375,26,0,6
8376,2,1,8
8377,15,1,2
8378,5,1,6
8379,15,1,5
8380,19,1,11
8381,24,1,8
8382,17,1,7
8383,26,0,10
8384,22,1,2
8385,20,1,14
8386,9,1,32
8387,26,0,4450
8388,2,1,32
8389,26,0,11
8390,3,1,3
8391,4,1,7
8392,8,1,2
8393,15,1,19
8394,26,0,3
8395,25,1,0
8396,24,1,36
8397,20,1,33
8398,26,0,0
8399,1,1,5
8400,17,1,31
8401,26,0,8
8402,16,1,11
8403,26,0,1724
8404,26,0,5
8405,26,0,2
8406,26,0,24
8407,26,0,37
8408,1,1,11
8409,26,0,0
8410,10,1,27
8411,19,1,8
8412,18,1,23
8413,26,0,3
8414,23,1,18
8415,12,1,10
8416,17,1,20
8417,20,1,1
8418,5,1,1
8419,26,0,4
8420,12,1,22
8421,10,1,7466
8422,13,1,29
8423,26,0,9
8424,26,0,2
8425,17,1,4
8426,23,1,37
8427,26,0,7
8428,9,1,21
8429,26,0,34
8430,19,1,35
8431,24,1,13
8432,17,1,26
8433,18,1,7746
8434,26,0,1
8435,1,1,36
8436,26,0,18
8437,5,1,3
8438,26,0,15
8439,26,0,1
8440,11,1,39
8441,0,1,3403
8442,1,1,15
8443,3,1,7
8444,15,1,42
8445,16,1,0
8446,12,1,33
8447,3,1,29
8448,11,1,0
8449,11,1,21
8450,9,1,21
8451,11,1,1
8452,12,1,16
8453,26,0,22
8454,3,1,19
8455,26,0,20
8456,18,1,0
8457,26,0,14
8458,6,1,1
8459,4,1,23
8460,15,1,24
8461,26,0,9
8462,6,1,32
8463,7,1,32
8464,8,1,13
8465,26,0,41
8466,3,1,6
8467,12,1,9
8468,26,0,30
8469,20,1,39
8470,26,0,9
8471,8,1,3
8472,24,1,38
8473,26,0,21
8474,26,0,36
8475,2,1,19
8476,26,0,19
8477,19,1,4840
8478,14,1,31
8479,9,1,9
8480,3,1,18
8481,26,0,16
8482,25,1,9
8483,12,1,13
8484,26,0,4
8485,18,1,45
8486,26,0,0
8487,26,0,0
8488,14,1,26
8489,8,1,551
8490,26,0,10
8491,13,1,8
8492,2,1,47
8493,26,0,20
8494,8,1,6
8495,26,0,44
8496,18,1,26
8497,4,1,18
8498,13,1,36
8499,16,1,44
8500,1,1,22
8501,3,1,27
8502,6,1,10
8503,26,0,7
8504,26,0,16
8505,2,1,43
8506,12,1,36
8507,25,1,21
8508,5,1,16
8509,26,0,17
8510,26,0,0
8511,14,1,5
8512,2,1,22
8513,17,1,12
8514,15,1,1
8515,1,1,14
8516,25,1,24
8517,21,1,1
8518,10,1,6
8519,1,1,17
8520,23,1,18
8521,14,1,3
8522,26,0,9
8523,11,1,12
8524,0,1,37
8525,2,1,26
8526,4,1,17
8527,26,0,8
8528,26,0,29
8529,3,1,11
8530,26,0,8
8531,22,1,33
8532,9,1,23
8533,7,1,6
8534,16,1,19
8535,18,1,5
8536,24,1,41
8537,26,0,8
8538,26,0,26
8539,13,1,35
8540,19,1,4
8541,26,0,3
8542,26,0,0
8543,24,1,31
8544,25,1,12
8545,9,1,8
8546,9,1,14
8547,2,1,30
8548,7,1,25
8549,24,1,5742
8550,17,1,29
8551,14,1,32
8552,25,1,9
8553,9,1,6
8554,1,1,1
8555,14,1,25
8556,26,0,2
8557,26,0,23
8558,8,1,5
8559,22,1,11
8560,26,0,27
8561,2,1,43
8562,18,1,33
8563,23,1,4
8564,26,0,11
8565,11,1,14
8566,0,1,5
8567,26,0,33
8568,17,1,18
8569,16,1,6
8570,26,0,3
8571,14,1,1
8572,20,1,13
8573,26,0,5
8574,24,1,15
8575,26,0,15
8576,25,1,19
8577,20,1,26
8578,26,0,22
8579,16,1,39
8580,14,1,9
8581,18,1,12
8582,12,1,26
8583,1,1,19
8584,11,1,1
8585,10,1,12
8586,26,0,32
8587,4,1,13
8588,2,1,21
8589,12,1,9
8590,15,1,27
8591,18,1,14
8592,26,0,1917
8593,26,0,9
8594,26,0,26
8595,26,0,2
8596,26,0,13
8597,26,0,23
8598,26,0,34
8599,4,1,7
8600,26,0,35
8601,26,0,13
8602,6,1,16
8603,3,1,25
8604,0,1,16
8605,13,1,25
8606,16,1,6
8607,12,1,37
8608,26,0,18
8609,19,1,8
8610,4,1,9
8611,26,0,3
8612,26,0,18
8613,11,1,9
8614,26,0,2
8615,26,0,13
8616,16,1,30
8617,4,1,12
8618,0,1,4
8619,12,1,23
8620,2,1,12
8621,23,1,4
8622,26,0,7
8623,26,0,23
8624,9,1,25
8625,7,1,14
8626,25,1,19
8627,5,1,5
8628,6,1,14
8629,26,0,11
8630,7,1,3
8631,0,1,15
8632,26,0,10
8633,6,1,1
8634,10,1,6710
8635,22,1,15
8636,3,1,24
8637,26,0,40
8638,2,1,2270
8639,26,0,18
8640,15,1,18
8641,26,0,10
8642,12,1,14
8643,10,1,14
8644,21,1,3
8645,6,1,19
8646,6,1,21
8647,26,0,37
8648,20,1,10
8649,23,1,4
8650,26,0,13
8651,26,0,6
8652,26,0,2
8653,6,1,9
8654,26,0,0
8655,22,1,20
8656,5,1,10
8657,26,0,23
8658,22,1,23
8659,26,0,3
8660,11,1,21
8661,8,1,2
8662,20,1,18
8663,26,0,10
8664,23,1,18
8665,18,1,8
8666,8,1,30
8667,14,1,9
8668,26,0,7
8669,1,1,13
8670,5,1,27
8671,3,1,19
8672,26,0,2339
8673,26,0,13
8674,8,1,16
8675,5,1,6
8676,2,1,4
8677,0,1,9
8678,26,0,7
8679,26,0,19
8680,5,1,12
8681,11,1,28
8682,14,1,34
8683,26,0,30
8684,3,1,43
8685,1,1,5
8686,26,0,2
8687,8,1,17
8688,2,1,6
8689,5,1,2
8690,26,0,37
8691,22,1,12
8692,26,0,8
8693,10,1,26
8694,4,1,15
8695,3,1,1
8696,26,0,6
8697,12,1,1
8698,1,1,24
8699,26,0,24
8700,26,0,5
8701,0,1,21
8702,13,1,10
8703,20,1,23
8704,1,1,31
8705,8,1,18
8706,3,1,8
8707,23,1,21
8708,26,0,9
8709,12,1,13
8710,3,1,7
8711,26,0,11
8712,6,1,12
8713,16,1,0
8714,2,1,18
8715,26,0,15
8716,5,1,1
8717,3,1,16
8718,6,1,45
8719,26,0,31
8720,26,0,14
8721,4,1,17
8722,26,0,18
8723,18,1,30
8724,10,1,24
8725,5,1,31
8726,13,1,1
8727,11,1,0
8728,22,1,36
8729,2,1,26
8730,0,1,32
8731,11,1,0
8732,3,1,33
8733,10,1,27
8734,26,0,17
8735,26,0,7
8736,2,1,3859
8737,2,1,24
8738,15,1,29
8739,26,0,5
8740,9,1,10
8741,5,1,25
8742,22,1,33
8743,26,0,47
8744,21,1,3
8745,6,1,7
8746,20,1,7
8747,11,1,9
8748,15,1,3
8749,1,1,26
8750,9,1,29
8751,11,1,5
8752,4,1,23
8753,26,0,0
8754,4,1,8
8755,25,1,42
8756,23,1,12
8757,22,1,45
8758,9,1,30
8759,10,1,24
8760,3,1,3
8761,6,1,8
8762,6,1,36
8763,10,1,4
8764,26,0,13
8765,8,1,10
8766,26,0,16
8767,18,1,4
8768,26,0,19
8769,26,0,3
8770,26,0,34
8771,4,1,16
8772,26,0,35
8773,26,0,10
8774,10,1,31
8775,26,0,14
8776,8,1,2
8777,10,1,8
8778,1,1,17
8779,3,1,4
8780,2,1,18
8781,26,0,19
8782,17,1,40
8783,16,1,4
8784,24,1,28
8785,26,0,16
8786,26,0,49
8787,26,0,10
8788,7,1,10
8789,2,1,6141
8790,14,1,2
8791,7,1,26
8792,12,1,16
8793,21,1,15
8794,6,1,19
8795,2,1,4
8796,15,1,10
8797,26,0,8
8798,19,1,4
8799,7,1,21
8800,7,1,22
8801,26,0,4
8802,1,1,29
8803,16,1,13
8804,25,1,17
8805,26,0,39
8806,25,1,23
8807,11,1,4
8808,19,1,32
8809,17,1,23
8810,5,1,1
8811,26,0,11
8812,26,0,9
8813,19,1,2
8814,11,1,2
8815,1,1,39
8816,2,1,34
8817,3,1,31
8818,2,1,11
8819,0,1,30
8820,0,1,4
8821,26,0,9
8822,22,1,29
8823,10,1,7
8824,10,1,21
8825,10,1,9
8826,2,1,4
8827,26,0,5
8828,5,1,19
8829,7,1,5
8830,2,1,27
8831,9,1,14
8832,5,1,5
8833,26,0,6
8834,0,1,6
8835,17,1,3
8836,26,0,3
8837,12,1,2
8838,6,1,9
8839,10,1,11
8840,21,1,27
8841,26,0,7
8842,10,1,28
8843,26,0,9
8844,26,0,17
8845,25,1,4
8846,16,1,1
8847,7,1,34
8848,26,0,4
8849,19,1,32
8850,24,1,1019
8851,3,1,0
8852,10,1,28
8853,26,0,32
8854,26,0,28
8855,12,1,14
8856,19,1,8
8857,26,0,11
8858,14,1,17
8859,20,1,13
8860,0,1,8
8861,16,1,49
8862,26,0,10
8863,0,1,7030
8864,26,0,14
8865,20,1,7
8866,5,1,25
8867,26,0,7
8868,18,1,5
8869,15,1,41
8870,14,1,12
8871,13,1,8
8872,22,1,12
8873,26,0,1
8874,14,1,5
8875,6,1,26
8876,26,0,44
8877,4,1,2
8878,21,1,6
8879,14,1,11
8880,0,1,10
8881,7,1,4
8882,26,0,9
8883,26,0,8
8884,11,1,32
8885,20,1,2522
8886,16,1,17
8887,6,1,26
8888,26,0,39
8889,3,1,21
8890,9,1,4
8891,22,1,13
8892,9,1,21
8893,26,0,2
8894,16,1,2
8895,22,1,36
8896,26,0,8
8897,26,0,29
8898,1,1,2
8899,4,1,10
8900,26,0,31
8901,20,1,27
8902,10,1,17
8903,1,1,7223
8904,16,1,9
8905,26,0,40
8906,16,1,8
8907,19,1,42
8908,2,1,16
8909,26,0,22
8910,14,1,7
8911,8,1,9
8912,18,1,11
8913,24,1,43
8914,17,1,21
8915,26,0,21
8916,8,1,6
8917,11,1,21
8918,6,1,28
8919,17,1,31
8920,7,1,2
8921,3,1,6
8922,10,1,44
8923,21,1,28
8924,26,0,2246
8925,26,0,23
8926,4,1,11
8927,26,0,22
8928,26,0,4
8929,10,1,0
8930,18,1,9428
8931,26,0,10
8932,20,1,25
8933,20,1,1
8934,12,1,44
8935,4,1,17
8936,0,1,22
8937,26,0,31
8938,26,0,22
8939,19,1,27
8940,17,1,0
8941,9,1,46
8942,12,1,34
8943,11,1,28
8944,2,1,14
8945,22,1,11
8946,6,1,33
8947,22,1,35
8948,8,1,31
8949,11,1,3
8950,9,1,20
8951,22,1,3
8952,15,1,20
8953,5,1,2
8954,1,1,7
8955,7,1,28
8956,3,1,9
8957,24,1,28
8958,19,1,13
8959,14,1,5
8960,6,1,23
8961,17,1,24
8962,24,1,2
8963,26,0,10
8964,6,1,13
8965,3,1,8
8966,26,0,49
8967,6,1,14
8968,15,1,17
8969,25,1,2198
8970,8,1,27
8971,10,1,12
8972,3,1,2
8973,9,1,31
8974,23,1,5
8975,2,1,5
8976,13,1,32
8977,26,0,24
8978,0,1,22
8979,11,1,32
8980,25,1,8
8981,14,1,9666
8982,5,1,6
8983,26,0,6
8984,25,1,8
8985,26,0,36
8986,13,1,7802
8987,4,1,31
8988,4,1,7999
8989,12,1,0
8990,1,1,25
8991,13,1,14
8992,13,1,20
8993,11,1,9
8994,12,1,10
8995,10,1,11
8996,10,1,29
8997,12,1,28
8998,1,1,25
8999,26,0,12
9000,13,1,18
9001,0,1,5
9002,20,1,14
9003,6,1,37
9004,7,1,7
9005,22,1,43
9006,15,1,15
9007,22,1,4
9008,26,0,45
9009,4,1,23
9010,16,1,19
9011,26,0,15
9012,25,1,22
9013,7,1,2
9014,3,1,16
9015,26,0,9
9016,10,1,27
9017,26,0,33
9018,26,0,34
9019,18,1,4566
9020,26,0,11
9021,26,0,27
9022,14,1,7
9023,0,1,15
9024,7,1,3
9025,26,0,0
9026,26,0,1
9027,21,1,6
9028,26,0,17
9029,26,0,17
9030,26,0,9
9031,22,1,29
9032,7,1,0
9033,25,1,7
9034,14,1,6
9035,26,0,24
9036,3,1,5
9037,26,0,4
9038,1,1,7
9039,12,1,6
9040,5,1,10
9041,1,1,38
9042,26,0,23
9043,26,0,22
9044,26,0,21
9045,4,1,5
9046,12,1,16
9047,5,1,28
9048,26,0,4481
9049,24,1,22
9050,6,1,18
9051,15,1,12
9052,15,1,7
9053,10,1,14
9054,26,0,23
9055,26,0,259
9056,10,1,4
9057,1,1,12
9058,17,1,6
9059,26,0,17
9060,0,1,2
9061,24,1,20
9062,26,0,13
9063,19,1,27
9064,14,1,5
9065,26,0,0
9066,26,0,10
9067,26,0,28
9068,15,1,4569
9069,14,1,37
9070,26,0,3510
9071,9,1,3288
9072,18,1,25
9073,15,1,32
9074,26,0,1
9075,26,0,3188
9076,5,1,18
9077,14,1,19
9078,8,1,11
9079,18,1,6
9080,10,1,21
9081,18,1,16
9082,10,1,15
9083,5,1,3
9084,10,1,12
9085,1,1,21
9086,10,1,3
9087,1,1,6
9088,4,1,2
9089,11,1,5
9090,12,1,23
9091,6,1,10
9092,15,1,26
9093,25,1,13
9094,26,0,13
9095,22,1,17
9096,6,1,0
9097,26,0,39
9098,6,1,10
9099,7,1,9
9100,11,1,8
9101,26,0,8
9102,2,1,17
9103,5,1,18
9104,26,0,22
9105,26,0,2830
9106,7,1,0
9107,11,1,7
9108,14,1,18
9109,25,1,25
9110,12,1,13
9111,26,0,32
9112,11,1,34
9113,16,1,9
9114,4,1,7858
9115,26,0,15
9116,14,1,20
9117,4,1,0
9118,19,1,6
9119,6,1,14
9120,21,1,8
9121,13,1,12
9122,26,0,27
9123,26,0,4
9124,12,1,10
9125,25,1,18
9126,7,1,12
9127,26,0,40
9128,3,1,11
9129,0,1,9
9130,12,1,19
9131,4,1,18
9132,26,0,31
9133,5,1,7
9134,6,1,6
9135,26,0,8
9136,21,1,38
9137,22,1,36
9138,26,0,14
9139,9,1,44
9140,13,1,36
9141,25,1,1
9142,22,1,34
9143,17,1,5
9144,18,1,11
9145,10,1,1
9146,26,0,22
9147,21,1,34
9148,26,0,32
9149,13,1,19
9150,9,1,9
9151,15,1,21
9152,14,1,22
9153,26,0,5
9154,26,0,4
9155,15,1,10
9156,26,0,38
9157,26,0,4
9158,4,1,17
9159,14,1,9
9160,6,1,1
9161,26,0,0
9162,26,0,39
9163,24,1,1
9164,10,1,9
9165,26,0,10
9166,5,1,20
9167,20,1,28
9168,12,1,9
9169,26,0,0
9170,4,1,11
9171,13,1,4
9172,15,1,27
9173,26,0,1
9174,10,1,4
9175,20,1,45
9176,26,0,22
9177,26,0,18
9178,24,1,9
9179,26,0,2115
9180,5,1,6
9181,14,1,33
9182,23,1,16
9183,26,0,4
9184,9,1,43
9185,14,1,16
9186,1,1,24
9187,1,1,1
9188,2,1,7
9189,1,1,1
9190,24,1,21
9191,1,1,9
9192,3,1,24
9193,3,1,6
9194,18,1,24
9195,25,1,21
9196,14,1,46
9197,26,0,35
9198,1,1,22
9199,6,1,5
9200,17,1,20
9201,26,0,11
9202,26,0,41
9203,25,1,11
9204,11,1,1
9205,26,0,11
9206,11,1,0
9207,9,1,16
9208,8,1,25
9209,26,0,4
9210,24,1,8
9211,26,0,34
9212,26,0,17
9213,2,1,33
9214,26,0,7
9215,25,1,33
9216,8,1,3
9217,23,1,21
9218,26,0,1
9219,5,1,3
9220,1,1,6
9221,2,1,34
9222,9,1,2
9223,21,1,28
9224,9,1,5
9225,11,1,26
9226,4,1,26
9227,26,0,6
9228,19,1,46
9229,24,1,13
9230,2,1,3
9231,25,1,25
9232,18,1,13
9233,26,0,28
9234,3,1,22
9235,5,1,24
9236,26,0,6
9237,26,0,26
9238,26,0,5
9239,10,1,29
9240,15,1,31
9241,5,1,18
9242,26,0,39
9243,3,1,9274
9244,19,1,26
9245,2,1,39
9246,26,0,3
9247,21,1,0
9248,23,1,16
9249,26,0,2
9250,10,1,35
9251,26,0,40
9252,26,0,14
9253,26,0,1
9254,26,0,39
9255,26,0,2
9256,1,1,29
9257,4,1,7
9258,17,1,19
9259,5,1,8856
9260,6,1,30
9261,4,1,18
9262,20,1,9
9263,16,1,4398
9264,17,1,10
9265,26,0,11
9266,12,1,21
9267,26,0,0
9268,11,1,10
9269,13,1,10
9270,15,1,19
9271,15,1,1
9272,7,1,36
9273,16,1,3
9274,2,1,18
9275,26,0,10
9276,11,1,0
9277,21,1,22
9278,10,1,42
9279,4,1,30
9280,22,1,1
9281,9,1,49
9282,12,1,28
9283,1,1,30
9284,4,1,34
9285,2,1,16
9286,14,1,13
9287,18,1,5995
9288,26,0,15
9289,10,1,17
9290,3,1,9
9291,26,0,46
9292,26,0,10
9293,7,1,27
9294,3,1,3
9295,4,1,20
9296,6,1,40
9297,6,1,31
9298,22,1,18
9299,2,1,24
9300,20,1,17
9301,26,0,9
9302,18,1,14
9303,0,1,13
9304,11,1,1
9305,12,1,18
9306,6,1,3
9307,26,0,37
9308,26,0,21
9309,8,1,13
9310,26,0,12
9311,13,1,1
9312,3,1,25
9313,26,0,8
9314,26,0,2767
9315,26,0,0
9316,10,1,2
9317,8,1,5
9318,26,0,47
9319,6,1,12
9320,12,1,21
9321,26,0,36
9322,26,0,39
9323,14,1,13
9324,17,1,21
9325,17,1,27
9326,7,1,30
9327,19,1,34
9328,3,1,38
9329,21,1,23
9330,26,0,19
9331,26,0,28
9332,0,1,10
9333,26,0,31
9334,6,1,1
9335,17,1,5
9336,18,1,4
9337,10,1,15
9338,12,1,18
9339,26,0,7
9340,3,1,0
9341,21,1,2
9342,26,0,4
9343,9,1,32
9344,8,1,9
9345,26,0,17
9346,4,1,30
9347,2,1,20
9348,9,1,3
9349,5,1,3
9350,15,1,10
9351,15,1,20
9352,26,0,17
9353,11,1,26
9354,17,1,29
9355,4,1,30
9356,22,1,35
9357,7,1,5
9358,7,1,11
9359,3,1,24
9360,18,1,4
9361,26,0,39
9362,26,0,16
9363,26,0,20
9364,4,1,20
9365,0,1,0
9366,10,1,3
9367,13,1,34
9368,2,1,5
9369,15,1,40
9370,26,0,37
9371,0,1,21
9372,26,0,8
9373,3,1,7969
9374,26,0,11
9375,12,1,16
9376,4,1,6
9377,26,0,6537
9378,24,1,44
9379,26,0,22
9380,8,1,32
9381,21,1,17
9382,26,0,20
9383,19,1,7
9384,10,1,1
9385,12,1,39
9386,26,0,16
9387,9,1,44
